City,Gender,Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,is_senior,has_partner,has_dependents,is_paperless_billing,payment_method_auto,is_month_to_month,contract_term,contract_months,has_phone_service,has_multiple_lines,has_internet_service,has_dsl,has_fiber_optic,offers_online_security,offers_online_backup,offers_device_protection,offers_tech_support,offers_streaming_tv,offers_streaming_movies,service_count,internet_only_customer,all_services_with_internet,high_value_customer,tenure_bucket,avg_charge_per_month,charge_ratio,avg_monthly_charge_delta
Huntington Beach,Male,13,45.55,597.0,1,74,4856,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,4,1,0,1,13-24,45.92307692307692,13.106476399560924,-0.37307692307692264
Huntington Beach,Male,39,86.3,3266.0,1,98,3364,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,4,0,0,0,25-48,83.74358974358974,37.84472769409038,2.5564102564102598
Newport Beach,Male,32,80.35,2596.15,1,92,5974,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,4,0,0,1,25-48,81.1296875,32.3105164903547,-0.7796875000000085
Santa Ana,Female,35,100.25,3527.6,1,72,2744,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,6,0,1,0,25-48,100.78857142857143,35.18802992518703,-0.53857142857143
Santa Ana,Male,56,100.3,5614.45,1,67,5170,0,1,0,0,1,0,1,12,1,1,1,0,1,0,1,0,0,1,1,6,0,1,1,49+,100.25803571428571,55.9765702891326,0.04196428571428612
Anaheim,Female,12,19.0,233.55,1,72,3535,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7-12,19.462500000000002,12.292105263157895,-0.46250000000000213
Anaheim,Female,1,75.3,75.3,1,87,3244,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0-6,75.3,1.0,0.0
Anaheim,Female,4,89.2,346.2,1,74,5808,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,5,0,1,1,0-6,86.55,3.8811659192825108,2.6500000000000057
Brea,Female,1,85.7,85.7,1,66,4880,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,4,0,0,1,0-6,85.7,1.0,0.0
Norco,Female,12,61.65,713.75,1,67,5670,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,6,0,1,1,7-12,59.479166666666664,11.577453365774534,2.1708333333333343
Yorba Linda,Female,65,105.25,6786.4,1,91,4196,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,7,0,1,0,49+,104.40615384615384,64.47885985748218,0.8438461538461581
Ventura,Male,9,29.95,248.95,1,83,2573,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,7-12,27.66111111111111,8.312186978297161,2.288888888888888
Ventura,Female,9,65.0,663.05,1,76,3983,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,6,0,1,0,7-12,73.67222222222222,10.20076923076923,-8.672222222222217
Port Hueneme,Female,7,20.0,137.6,1,100,4479,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7-12,19.657142857142855,6.88,0.3428571428571452
Summerland,Male,49,90.05,4547.25,1,96,5059,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,5,0,1,1,49+,92.80102040816327,50.49694614103276,-2.7510204081632708
Santa Barbara,Male,43,110.75,4687.9,1,65,2728,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,8,0,1,0,25-48,109.02093023255813,42.32866817155756,1.729069767441871
Santa Barbara,Female,65,105.5,6985.65,1,89,5720,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,7,0,1,1,49+,107.47153846153846,66.21469194312796,-1.971538461538458
Alpaugh,Male,56,104.55,5794.65,1,91,6268,1,1,0,1,1,0,1,12,1,1,1,0,1,1,0,1,0,1,1,7,0,1,1,49+,103.47589285714285,55.42467718794835,1.0741071428571445
Armona,Male,10,85.25,855.3,1,75,3573,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,4,0,0,0,7-12,85.53,10.032844574780059,-0.28000000000000114
Avenal,Female,43,56.15,2499.3,1,65,2152,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,3,0,0,0,25-48,58.12325581395349,44.511130899376674,-1.973255813953493
Bodfish,Male,1,89.55,89.55,1,99,4996,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,4,0,0,1,0-6,89.55,1.0,0.0
Camp Nelson,Male,20,94.55,1899.65,1,84,5604,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,5,0,1,1,13-24,94.9825,20.091485986250664,-0.43250000000000455
Coalinga,Male,1,45.7,45.7,1,95,2295,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,45.7,1.0,0.0
Delano,Female,2,89.5,161.5,1,80,2065,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,5,0,1,0,0-6,80.75,1.8044692737430168,8.75
Earlimart,Female,3,69.55,222.3,1,87,2876,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0-6,74.10000000000001,3.196261682242991,-4.550000000000011
Exeter,Female,1,74.6,74.6,1,94,3860,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0-6,74.6,1.0,0.0
Fellows,Female,8,19.65,164.3,1,83,5432,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7-12,20.5375,8.361323155216287,-0.8875000000000028
Huron,Male,2,19.85,35.9,1,68,2362,0,1,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0-6,17.95,1.808564231738035,1.9000000000000021
Kernville,Female,4,24.25,96.05,1,93,2038,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0-6,24.0125,3.960824742268041,0.2375000000000007
Lemon Cove,Female,2,69.65,145.15,1,80,2323,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0-6,72.575,2.083991385498923,-2.924999999999997
Lindsay,Female,4,45.65,191.05,1,78,2864,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,47.7625,4.185104052573933,-2.1125000000000043
Maricopa,Female,1,75.05,75.05,1,78,4838,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,1,0-6,75.05,1.0,0.0
Onyx,Male,52,49.15,2550.9,1,90,5597,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,4,1,0,1,49+,49.05576923076923,51.90030518819939,0.09423076923076934
Posey,Female,2,34.7,62.25,1,65,3146,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0-6,31.125,1.7939481268011526,3.575000000000003
Shafter,Male,1,80.0,80.0,1,88,2046,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0-6,80.0,1.0,0.0
Tipton,Male,2,49.25,91.1,1,89,3475,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0-6,45.55,1.849746192893401,3.700000000000003
Wofford Heights,Female,3,75.1,270.7,1,69,4965,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,1,0-6,90.23333333333333,3.604527296937417,-15.13333333333334
Visalia,Male,3,50.15,168.15,1,86,3273,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0-6,56.050000000000004,3.3529411764705883,-5.900000000000006
Bakersfield,Female,25,79.85,2015.35,1,85,4535,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,4,0,0,1,25-48,80.61399999999999,25.23919849718222,-0.7639999999999958
San Luis Obispo,Male,1,19.55,19.55,1,66,3556,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0-6,19.55,1.0,0.0
Lompoc,Female,4,85.95,381.3,1,74,5640,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,4,0,0,1,0-6,95.325,4.43630017452007,-9.375
Lompoc,Male,3,45.35,141.5,1,67,2450,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,47.166666666666664,3.1201764057331864,-1.8166666666666629
Los Alamos,Male,33,94.5,3105.55,1,96,4333,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,5,0,1,0,25-48,94.10757575757576,32.86296296296297,0.3924242424242408
Oceano,Female,30,91.7,2758.15,1,97,2482,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,6,0,1,0,25-48,91.93833333333333,30.077971646673937,-0.23833333333332973
Pismo Beach,Female,45,87.25,3941.7,1,73,5269,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,5,0,1,1,25-48,87.59333333333333,45.17707736389685,-0.3433333333333337
Mojave,Male,10,98.55,1008.55,1,80,3658,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,6,0,1,0,7-12,100.85499999999999,10.233891425672248,-2.3049999999999926
Johannesburg,Male,20,98.55,1842.8,1,92,5444,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,6,0,1,1,13-24,92.14,18.699137493658043,6.409999999999997
Keene,Female,15,85.9,1269.55,1,96,3579,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,4,0,0,0,13-24,84.63666666666667,14.779394644935971,1.2633333333333354
Lancaster,Female,22,89.25,1907.85,1,82,3161,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,4,0,0,0,13-24,86.72045454545454,21.376470588235293,2.529545454545456
Lancaster,Male,3,70.3,208.85,1,66,3038,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0-6,69.61666666666666,2.9708392603129448,0.6833333333333371
Palmdale,Male,15,93.35,1444.65,1,77,5264,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,5,0,1,1,13-24,96.31,15.475629351901448,-2.960000000000008
Pearblossom,Female,1,19.9,19.9,1,100,4248,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0-6,19.9,1.0,0.0
Randsburg,Female,5,88.9,454.15,1,79,4356,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,5,0,1,0,0-6,90.83,5.108548931383576,-1.9299999999999926
Ridgecrest,Male,33,95.8,3036.75,1,76,4161,0,1,0,1,0,0,1,12,1,0,1,0,1,0,0,1,0,1,1,5,0,1,0,25-48,92.02272727272727,31.698851774530272,3.777272727272731
Trona,Male,2,82.0,184.65,1,97,3051,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,4,0,0,0,0-6,92.325,2.251829268292683,-10.325000000000003
Palmdale,Male,2,45.35,89.5,1,81,3478,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,44.75,1.9735391400220506,0.6000000000000014
Bass Lake,Female,1,52.2,52.2,1,71,4138,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0-6,52.2,1.0,0.0
Biola,Female,46,110.0,4874.8,1,81,2403,1,0,0,1,0,0,1,12,1,1,1,0,1,1,1,1,0,1,1,8,0,1,0,25-48,105.97391304347826,44.31636363636364,4.026086956521738
Five Points,Male,62,96.75,6125.4,1,92,5016,0,0,0,1,0,0,1,12,1,1,1,0,1,0,0,1,0,1,1,6,0,1,1,49+,98.79677419354839,63.31162790697674,-2.046774193548387
Friant,Female,10,98.5,1058.25,1,74,5184,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,6,0,1,1,7-12,105.825,10.743654822335026,-7.325000000000003
Kerman,Male,6,85.35,489.45,1,75,4694,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,4,0,0,1,0-6,81.575,5.734622144112478,3.7749999999999915
Madera,Male,40,101.3,4113.1,1,70,2576,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,6,0,1,0,25-48,102.82750000000001,40.603158933859824,-1.5275000000000176
Madera,Male,1,69.55,69.55,1,76,3042,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0-6,69.55,1.0,0.0
Mendota,Male,58,103.25,6017.65,1,74,6105,0,0,0,1,1,0,1,12,1,1,1,0,1,0,1,1,0,1,1,7,0,1,1,49+,103.75258620689655,58.28232445520581,-0.5025862068965523
Miramonte,Male,70,104.0,7250.15,1,80,4544,0,0,0,1,1,0,2,24,1,1,1,0,1,1,0,0,1,1,1,7,0,1,1,49+,103.57357142857143,69.71298076923077,0.4264285714285734
Orosi,Female,2,86.2,178.7,1,95,2969,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,4,0,0,0,0-6,89.35,2.073085846867749,-3.1499999999999915
Fresno,Male,21,111.2,2317.1,1,89,4123,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,8,0,1,0,13-24,110.33809523809524,20.837230215827336,0.8619047619047677
San Joaquin,Female,16,89.45,1430.25,1,73,3696,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,5,0,1,0,13-24,89.390625,15.989379541643375,0.05937500000000284
Selma,Male,7,95.6,644.35,1,83,3265,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,5,0,1,0,7-12,92.05,6.740062761506277,3.549999999999997
South Dos Palos,Male,60,90.95,5453.4,1,76,4111,0,1,0,0,0,0,1,12,1,0,1,0,1,0,1,1,0,1,0,5,0,1,0,49+,90.89,59.9604178119846,0.060000000000002274
Tollhouse,Female,50,108.55,5610.7,1,82,4274,0,1,0,0,0,0,1,12,1,1,1,0,1,1,1,0,1,1,1,8,0,1,0,49+,112.214,51.687701520036846,-3.6640000000000015
Squaw Valley,Female,4,78.85,292.8,1,72,5301,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,3,0,0,1,0-6,73.2,3.7133798351299943,5.6499999999999915
Fresno,Male,1,44.4,44.4,1,89,3522,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,44.4,1.0,0.0
Fresno,Female,55,100.0,5509.3,1,83,5679,1,0,0,1,0,0,1,12,1,1,1,0,1,0,0,1,0,1,1,6,0,1,1,49+,100.16909090909091,55.093,-0.16909090909091162
Fresno,Female,12,19.8,229.6,1,94,2653,0,1,0,0,1,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7-12,19.133333333333333,11.595959595959595,0.6666666666666679
Fresno,Male,1,89.9,89.9,1,80,5951,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,4,0,0,1,0-6,89.9,1.0,0.0
Big Sur,Female,62,100.15,6413.65,1,91,5600,0,0,0,1,0,0,1,12,1,1,1,0,1,0,0,1,0,1,1,6,0,1,1,49+,103.44596774193548,64.04043934098851,-3.2959677419354705
Carmel,Male,1,50.8,50.8,1,85,3718,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0-6,50.8,1.0,0.0
Jolon,Male,20,73.65,1463.5,1,95,5849,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,3,0,0,1,13-24,73.175,19.87101154107264,0.4750000000000085
King City,Female,3,95.1,307.4,1,77,5861,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,5,0,1,1,0-6,102.46666666666665,3.2323869610935856,-7.36666666666666
Lockwood,Male,22,94.65,2104.55,1,85,3665,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,5,0,1,0,13-24,95.66136363636365,22.235076597992606,-1.0113636363636402
Marina,Male,4,80.6,319.15,1,86,3080,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,4,0,0,0,0-6,79.7875,3.9596774193548385,0.8125
Pebble Beach,Male,59,85.55,5084.65,1,80,6304,0,1,0,0,0,0,1,12,1,1,1,0,1,0,0,0,0,0,1,4,0,0,1,49+,86.18050847457627,59.43483343074225,-0.6305084745762741
Belmont,Female,60,50.8,3027.4,1,67,4941,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,4,1,0,1,49+,50.45666666666667,59.594488188976385,0.3433333333333266
Daly City,Female,15,105.1,1582.75,1,84,2122,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,7,0,1,0,13-24,105.51666666666667,15.059467174119886,-0.4166666666666714
Loma Mar,Male,10,110.1,1043.3,1,76,5803,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,8,0,1,1,7-12,104.33,9.475930971843779,5.769999999999996
Los Altos,Female,6,83.9,497.55,1,97,3962,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,4,0,0,0,0-6,82.925,5.930274135876043,0.9750000000000085
Mountain View,Female,63,100.55,6215.35,1,79,5413,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,7,0,1,1,49+,98.65634920634922,61.813525609149686,1.893650793650778
Mountain View,Male,50,103.85,5017.9,1,100,5812,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,7,0,1,1,49+,100.35799999999999,48.31872893596533,3.4920000000000044
Pescadero,Female,1,24.6,24.6,1,76,5768,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0-6,24.6,1.0,0.0
San Bruno,Female,12,98.9,1120.95,1,71,5559,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,6,0,1,1,7-12,93.41250000000001,11.334175935288169,5.487499999999997
South San Francisco,Female,9,98.3,923.5,1,81,2954,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,6,0,1,0,7-12,102.61111111111111,9.39471007121058,-4.311111111111117
Sunnyvale,Male,17,93.85,1625.65,1,93,4940,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,5,0,1,1,13-24,95.62647058823529,17.32179009057006,-1.7764705882352985
San Francisco,Male,9,100.5,918.6,1,70,4038,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,6,0,1,0,7-12,102.06666666666666,9.140298507462687,-1.5666666666666629
San Francisco,Male,10,72.85,688.65,1,99,3189,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,3,0,0,0,7-12,68.865,9.452985586822239,3.9849999999999994
San Francisco,Male,1,73.55,73.55,1,94,4369,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0-6,73.55,1.0,0.0
San Francisco,Female,3,79.4,205.05,1,91,3501,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,4,0,0,0,0-6,68.35000000000001,2.5824937027707806,11.049999999999997
San Francisco,Female,13,81.15,952.3,1,79,4806,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,4,0,0,1,13-24,73.25384615384615,11.735058533579789,7.896153846153851
Palo Alto,Female,4,84.6,360.1,1,83,2467,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,4,0,0,0,0-6,90.025,4.256501182033097,-5.425000000000011
San Mateo,Female,6,79.05,434.5,1,99,3263,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,4,0,0,0,0-6,72.41666666666667,5.49652118912081,6.633333333333326
Antioch,Female,3,74.4,215.8,1,97,2054,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0-6,71.93333333333334,2.900537634408602,2.4666666666666686
Birds Landing,Male,35,99.05,3395.8,1,82,2074,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,6,0,1,0,25-48,97.02285714285715,34.28369510348309,2.0271428571428487
Byron,Male,2,44.95,85.15,1,84,5900,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0-6,42.575,1.8943270300333703,2.375
Concord,Male,1,44.7,44.7,1,74,3700,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,44.7,1.0,0.0
Fremont,Male,1,45.7,45.7,1,72,3571,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0-6,45.7,1.0,0.0
Fremont,Male,8,100.3,832.35,1,74,5084,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,6,0,1,1,7-12,104.04375,8.298604187437688,-3.7437500000000057
Hayward,Male,7,19.25,112.3,1,82,4489,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7-12,16.04285714285714,5.833766233766234,3.207142857142859
Hayward,Female,2,96.0,174.8,1,83,3391,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,5,0,1,0,0-6,87.4,1.8208333333333335,8.599999999999994
Castro Valley,Female,1,90.55,90.55,1,72,2627,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,4,0,0,0,0-6,90.55,1.0,0.0
Livermore,Male,44,30.35,1359.7,1,96,4829,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2,1,0,1,25-48,30.902272727272727,44.80065897858319,-0.5522727272727259
Martinez,Male,71,108.05,7532.15,1,81,5200,0,0,0,1,0,0,2,24,1,1,1,0,1,1,0,1,1,1,1,8,0,1,1,49+,106.08661971830985,69.70985654789449,1.9633802816901493
Fremont,Male,1,69.9,69.9,1,84,5367,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0-6,69.9,1.0,0.0
Napa,Male,62,103.75,6383.35,1,91,5052,1,1,0,1,0,0,1,12,1,1,1,0,1,0,1,1,0,1,1,7,0,1,1,49+,102.95725806451614,61.526265060240966,0.7927419354838605
Pinole,Male,1,86.6,86.6,1,93,5228,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,4,0,0,1,0-6,86.6,1.0,0.0
Pleasanton,Female,33,80.6,2656.5,1,72,3601,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,4,0,0,0,25-48,80.5,32.9590570719603,0.09999999999999432
San Leandro,Female,35,85.3,2917.5,1,88,2455,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,5,0,1,0,25-48,83.35714285714286,34.20281359906213,1.942857142857136
San Lorenzo,Female,34,70.0,2416.1,1,93,2318,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,25-48,71.06176470588235,34.51571428571428,-1.0617647058823536
San Ramon,Female,4,94.3,424.45,1,99,5419,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,5,0,1,1,0-6,106.1125,4.501060445387062,-11.8125
Union City,Female,7,95.35,660.9,1,92,3077,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,5,0,1,0,7-12,94.41428571428571,6.931305715783954,0.9357142857142833
Pleasanton,Male,27,75.5,1893.95,1,65,2377,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,25-48,70.1462962962963,25.08543046357616,5.353703703703701
Walnut Creek,Female,18,90.1,1612.75,1,80,4260,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,5,0,1,0,13-24,89.59722222222223,17.89955604883463,0.5027777777777658
Walnut Creek,Female,2,68.95,119.75,1,84,5225,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0-6,59.875,1.736765772298767,9.075000000000003
Walnut Creek,Male,32,99.55,3204.65,1,71,5026,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,6,0,1,1,25-48,100.1453125,32.191361125062784,-0.5953125000000057
Oakland,Male,18,57.45,990.85,1,84,2989,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,4,0,0,0,13-24,55.047222222222224,17.247171453437772,2.4027777777777786
Oakland,Male,12,53.65,696.35,1,78,2595,0,1,0,0,1,0,1,12,1,0,1,1,0,0,0,0,0,0,1,3,0,0,0,7-12,58.02916666666667,12.979496738117428,-4.37916666666667
Berkeley,Male,8,100.6,819.4,1,90,5906,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,6,0,1,1,7-12,102.425,8.145129224652088,-1.8250000000000028
Albany,Male,26,83.75,2070.6,1,84,2404,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,4,0,0,0,25-48,79.63846153846154,24.723582089552238,4.1115384615384585
Berkeley,Female,3,88.3,273.75,1,68,4486,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,5,0,1,0,0-6,91.25,3.1002265005662517,-2.950000000000003
Berkeley,Female,8,92.1,729.95,1,81,5662,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,5,0,1,1,7-12,91.24375,7.925624321389795,0.8562499999999886
San Rafael,Male,38,79.45,3013.05,1,85,2405,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,4,0,0,0,25-48,79.29078947368421,37.92385147891756,0.15921052631578902
Greenbrae,Male,14,90.45,1266.1,1,96,4777,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,4,0,0,1,13-24,90.43571428571428,13.997788833609727,0.014285714285719564
Bodega Bay,Male,32,69.75,2347.9,1,96,2356,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,25-48,73.371875,33.66164874551971,-3.621875000000003
Cotati,Female,1,19.65,19.65,1,99,5881,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0-6,19.65,1.0,0.0
Forest Knolls,Male,12,43.65,526.95,1,74,2437,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,4,1,0,0,7-12,43.9125,12.07216494845361,-0.26250000000000284
Larkspur,Female,5,39.5,210.75,1,93,2863,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,3,1,0,0,0-6,42.15,5.3354430379746836,-2.6499999999999986
Marshall,Male,40,97.1,3706.95,1,67,3099,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,5,0,1,0,25-48,92.67375,38.17662203913491,4.426249999999996
Novato,Female,5,80.0,412.5,1,97,3937,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0-6,82.5,5.15625,-2.5
Nicasio,Female,10,84.7,832.05,1,69,5686,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,4,0,0,1,7-12,83.205,9.82349468713105,1.4950000000000045
Novato,Male,2,89.55,185.55,1,73,3851,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,4,0,0,0,0-6,92.775,2.072026800670017,-3.2250000000000085
Novato,Male,23,90.6,1943.2,1,82,4359,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,5,0,1,0,13-24,84.48695652173913,21.44812362030905,6.113043478260863
